,Trajectory,Time,blast_L_crispatus,blast_L_iners,blast_L_gasseri,blast_L_jensenii,blast_L_other,blast_Gardnerella_spp,blast_Streptococcus_spp,blast_Atopobium_spp,blast_Prevotella_spp,blast_Bergeyella_spp,blast_Corynebacterium_spp,blast_Finegoldia_spp,blast_Sneathia_spp,blast_Dialister_spp,blast_Other
330,59,6,0.966433633,0.001005554,0.0,0.0,0.009624593,0.0,0.0,0.0,0.002537828,0.0,0.0,0.000526719,0.0,0.0,0.019871672
331,59,7,0.87309779,0.002293679,0.000793966,0.0,0.005204887,0.0,0.0,0.001014512,0.03705174,0.0,0.000176437,0.004631468,0.0,0.001720259,0.074015262
332,59,8,0.951946685,0.0,0.0,0.0,0.008374255,0.0,0.0,0.0,0.002411435,0.0,0.0,0.000350754,0.0,0.000131533,0.036785338
333,60,10,0.974180735,0.001691861,0.0,0.0,0.003972195,0.0,0.0,0.0,0.000331016,0.0,0.000367796,0.0,0.0,0.000183898,0.0192725
334,60,11,0.96508216,0.0,0.0,0.0,0.008383635,0.0,0.0,0.0,0.003479209,0.0,0.0,0.0004611,0.0,0.0,0.022593897
335,60,12,0.978766118,0.000540499,0.0,0.0,0.005945487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014747896
336,60,13,0.946678917,0.001599292,0.0,0.0,0.013100585,0.0,6.81e-05,0.00013611,0.009425616,0.0,0.0,0.00108888,0.000748605,0.001429155,0.025724786
337,60,14,0.978535054,0.003878494,0.000296068,0.0,0.008023449,0.0,0.000118427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009148508
338,60,15,0.959351621,0.001047382,0.0,0.0,0.008379052,0.0,0.0,0.0,0.005286783,0.0,0.0,0.001147132,0.0,0.000548628,0.024239401
339,60,16,0.972822598,0.000998645,0.000142664,0.0,0.008060489,0.0,0.000106998,0.0,0.000392325,0.0,0.0,0.0,0.00060632,0.000142664,0.016727299
340,60,17,0.905150249,0.00317371,0.0,0.0,0.005664471,0.0,0.0,0.0,0.023742568,0.0,0.0,0.002812148,0.0,0.000883818,0.058573036
341,60,18,0.984014512,0.00073692,0.0,0.0,0.003287795,0.0,0.0,0.0,0.001813956,0.0,0.0,0.001587212,0.0,0.0,0.008559605
342,60,19,0.955659442,0.000779147,0.0,0.0,0.009562261,0.0,0.000283326,0.0,0.010837229,0.0,0.0,0.001947868,0.0,0.000389574,0.020541153
343,60,20,0.946300017,0.000376695,0.0,0.0,0.011175289,0.0,0.0,0.0,0.006906077,0.0,0.0,0.002678721,0.0,0.001213795,0.031349406
344,61,22,0.973887353,0.001048318,0.0,0.0,0.006718765,0.0,0.0,0.0,0.001381874,0.0,0.0,0.000476508,0.0,0.0,0.016487182
345,61,23,0.96566988,0.0,0.0,0.0,0.00780379,0.0,0.0,0.000131156,0.003803528,0.0,0.0,0.00068857,0.0,9.84e-05,0.021804709
346,61,24,0.790430088,0.0,0.0,0.0,0.010128468,0.0,0.0,0.0,0.073170732,0.0,0.0,0.005846211,0.0,0.000781977,0.119642525
347,61,25,0.944683934,0.000688281,0.0,0.0,0.011157399,0.0,0.0,0.000144901,0.011881905,0.0,0.000144901,0.00054338,0.0,0.001014309,0.029740989
348,61,26,0.962281444,0.000564016,0.0,0.0,0.002538071,0.0,0.0,0.0,0.009306261,0.0,0.0,0.000775522,0.0,0.00105753,0.023477157
349,61,27,0.986471297,0.001605781,0.0,0.0,0.003894018,0.0,0.000120434,0.0,0.000120434,0.0,0.0,0.0,0.0,0.0,0.007788037
350,61,28,0.951909618,0.0,0.0,0.0,0.0074985,0.0,0.0001,0.0,0.00474905,0.0,0.0,0.00054989,0.0,0.0,0.035192961
351,61,29,0.969577313,0.00035897,0.0,0.0,0.004217895,0.0,0.0,0.0,0.004217895,0.0,0.0,0.001211523,0.0,0.000493583,0.019922822
352,61,30,0.963544873,0.0,0.0,0.0,0.003720457,0.0,0.000214127,0.000508552,0.009716014,0.0,0.0,0.000562083,0.0,0.001204465,0.020529429
353,61,31,0.966216216,0.000990991,0.0,0.0,0.003153153,0.0,0.0,9.01e-05,0.006426426,0.0,0.0,0.00039039,0.0,0.0,0.022732733
354,61,32,0.964801894,0.002305009,0.00049838,0.0,0.011275853,0.0,0.0,0.0,0.005606778,0.0,0.0,0.000809868,0.0,0.0,0.014702218
355,61,33,0.949640545,0.0005365,0.0,0.0,0.012661397,0.0,0.0,0.0,0.003004399,0.0,0.0,0.0,0.0,0.0,0.034157159
356,61,34,0.949330544,0.001004184,0.000585774,0.0,0.012259414,0.0,0.0,8.37e-05,0.006150628,0.0,0.000209205,0.000543933,0.0,0.000627615,0.029205021
357,61,35,0.968349059,0.000549149,0.0,0.0,0.003394738,0.0,0.0,0.0,0.004642804,0.0,0.0,0.000149768,0.0,0.0,0.022914483
358,61,36,0.952850723,0.0,0.0,0.0,0.010742873,0.0,0.0,0.0,0.006249122,0.0,0.000105322,0.001474512,0.0,0.0,0.028577447
359,61,37,0.954651395,0.000499434,0.0,0.0,0.011220617,0.0,0.0,0.0,0.005460478,0.0,0.0,0.0,0.0,0.00029966,0.027868416
360,61,38,0.95201404,0.002397158,0.000128419,0.0,0.005992894,0.0,0.0,0.000171226,0.00911776,0.0,0.000128419,0.000941741,0.0,0.0,0.029108343
361,61,39,0.952307517,0.000799634,0.0,0.0,0.011251999,0.0,0.000114233,0.0,0.005197624,0.0,0.0,0.000913868,0.0,0.0,0.029415125
362,61,40,0.966624619,0.0,0.0,0.0,0.005150846,0.0,0.0,0.0,0.002575423,0.0,0.0,0.000578156,0.0,0.000262798,0.024808157
363,61,41,0.968340451,0.0,0.0,0.0,0.011191283,0.0,0.0,0.0,0.001767045,0.0,0.000147254,0.000662642,0.0,0.0,0.017891327
364,62,51,0.96373797,0.000620925,0.0,0.0,0.003104626,0.0,0.0,0.0,0.006954362,0.0,0.0,0.001117665,0.0,0.0,0.024464452
365,62,52,0.950802489,0.002423845,0.0,0.0,0.001834261,0.0,0.000262037,0.000458565,0.01382247,0.0,0.0,0.001375696,0.0,0.0,0.029020635
366,62,53,0.962781751,0.0,0.0,0.0,0.003512734,0.0,0.0,0.000125455,0.002174549,0.0,0.000669092,0.0,0.0,0.000292728,0.030443692
367,62,54,0.981093741,0.0,0.0,0.0,0.003724815,0.0,0.0,0.0,0.002144591,0.0,0.0,0.0,0.0,0.0,0.013036853
368,62,55,0.885615537,0.000576037,0.0,0.0,0.00209842,0.0,0.0,0.0004526,0.055793285,0.000123436,0.001069783,0.004320276,0.0,0.00082291,0.049127716
369,62,56,0.943212348,0.001791076,0.0,0.0,0.004425012,0.0,0.0,0.0,0.012221461,0.0,0.001053574,0.000210715,0.0,0.00042143,0.036664384
370,62,57,0.463718544,0.000586367,0.0,0.0,0.000928414,0.0,0.0,0.000146592,0.181040801,0.0,0.00024432,0.001417054,0.0,0.000293183,0.351624725
371,62,58,0.962292349,0.0,0.0,0.0,0.001264586,0.0,0.0,0.0,0.005058343,0.0,0.0,0.000632293,0.0,0.000114962,0.030637466
372,62,59,0.960648042,0.000460257,0.0,0.0,0.004464491,0.0,0.000184103,0.0,0.003497952,0.0,9.21e-05,0.001518848,0.0,0.000184103,0.028950154
373,62,60,0.944326418,0.000874781,0.000312422,0.0,0.004061485,0.0,0.000249938,0.0,0.010997251,0.0,0.001312172,0.000624844,0.0,0.000187453,0.037053237
374,63,63,0.966738705,0.002262443,0.0,0.0,0.0,0.0,0.000979267,0.000506517,0.003781995,0.0,0.0,0.00108057,0.0,0.0,0.024650503
375,63,64,0.979097957,0.001113633,0.000428321,0.0,0.002098771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017261318
376,63,65,0.82119492,0.001106408,0.0,0.0,0.003800269,0.0,0.0,9.62e-05,0.043390418,0.0,0.000192419,0.002068501,0.0,0.0,0.128150856
377,63,66,0.920313966,0.0,0.0,0.0,0.008361061,0.0,0.0,0.000170634,0.015868953,0.0,0.0,0.000682536,0.0,0.000511902,0.054090948
378,63,67,0.944700247,0.003116134,0.0,0.0,0.009301893,0.0,0.0,0.0,0.001674341,0.0,0.0,0.0,0.0,0.000232547,0.040974838
379,63,68,0.753493388,0.00042202,0.000375129,0.0,0.069539529,0.0,0.0,0.0,0.006517866,0.0,0.000890931,0.001312951,0.0,0.000468911,0.166979274
380,63,69,0.504115334,0.000419397,0.0,0.0,0.018086501,0.0,0.0,0.0,0.001205767,0.0,0.000733945,0.001153342,0.0,0.000209699,0.474076016
381,63,70,0.445477297,0.002145156,0.0,0.0,0.068942915,0.0,0.000238351,0.0,0.005184126,0.0,0.003515672,0.003694435,0.0,0.0,0.47080205
382,63,71,0.758507688,0.00731031,0.0,0.0,0.075686917,0.0,0.0,0.0,0.001512478,0.0,0.003907235,0.002709856,0.0,0.000378119,0.149987396
383,64,1,0.960384871,0.002023889,0.0,0.0,0.006237558,0.0,0.0,0.0,0.005142668,0.0,0.0,0.000464499,0.0,0.0,0.025746516
384,64,2,0.99016747,0.0,0.0,0.0,0.001839635,0.0,0.0,0.0,0.000253743,0.0,0.0,0.0,0.0,0.000126871,0.007612281
385,64,3,0.954280628,0.000606894,0.0,0.0,0.004612397,0.0,0.001254248,0.000121379,0.002387118,0.0,0.000242758,0.001132869,0.0,0.0,0.035361709
386,64,4,0.988708345,0.001132226,0.0,0.0,0.0044371,0.0,0.0,0.0,0.00045901,0.0,0.0,0.000122403,0.0,0.0,0.005140916
387,64,5,0.995876449,0.000855831,0.0,0.0,0.000466817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002800903
388,64,6,0.992216292,0.0,0.0,0.0,0.001239039,0.0,0.0,0.0,0.000254162,0.0,0.0,6.35e-05,0.0,0.0,0.006226967
389,64,7,0.989539913,0.001140385,0.0,0.0,0.00173024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007589461
390,64,8,0.994680851,0.000963873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004355276
391,64,9,0.993564371,0.001087712,0.0,0.0,0.000453213,0.0,3.02e-05,0.0,6.04e-05,0.0,0.0,0.0,0.0,0.0,0.004804061
392,64,10,0.993572889,0.000535593,0.0,0.0,0.000876424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005015094
393,64,11,0.993713516,0.001272265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005014219
394,64,12,0.995084047,0.0,0.0,0.0,0.001078338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003837615
395,64,13,0.99251657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00748343
396,65,15,0.992728994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000172095,0.0,0.0,8.6e-05,0.0,0.0,0.007012864
397,65,16,0.985312723,0.001595247,0.0,0.0,0.005555861,0.0,0.0,0.0,0.000220034,0.0,0.0,0.0,0.0,0.0,0.007316134
398,65,17,0.986771882,0.000609942,0.0,0.0,0.005641964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006976212
399,65,18,0.993708139,0.000446519,0.0,0.0,0.000933631,0.0,0.0,0.000121778,0.000284149,0.0,0.0,0.000284149,0.0,0.000162371,0.004059265
400,66,22,0.990861537,0.000945358,0.001260478,0.0,0.001827693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005104935
401,67,27,0.952416128,0.001908279,0.0,0.0,0.022345337,0.0,0.0,0.0,0.000123115,0.0,0.0,0.0,0.0,0.0,0.023207141
402,67,28,0.962707671,0.0,0.0,0.0,0.013034641,0.0,0.0,0.0,0.003932485,0.0,0.0,0.0,0.0,0.0,0.020325203
403,67,29,0.975870495,0.0,0.0,0.0,0.008399511,0.0,0.0,0.0,0.000407249,0.0,0.0,0.000407249,0.0,0.0,0.014915496
404,67,30,0.981548047,0.010064702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008387251
405,67,31,0.985110248,0.00074805,0.000320593,0.0,0.005663805,0.0,0.0,0.0,0.0004987,0.0,0.0,0.000142486,0.0,0.000106864,0.007409254
406,68,36,0.993565843,0.000197974,0.0,0.0,0.000824892,0.0,0.0,0.0,0.0,0.0,0.0,0.00023097,0.0,0.0,0.005180321
407,68,37,0.992230331,0.000617217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007152453
408,68,38,0.982950467,0.000448672,0.0,0.0,0.004711055,0.0,0.0,0.0,0.000134602,0.0,0.0,0.000269203,0.0,0.0,0.011486001
409,68,39,0.982613883,0.000852261,0.0,0.0,0.007158989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009374867
410,68,40,0.988230349,0.000646684,0.0,0.0,0.003944773,0.0,0.0,0.0,0.000776021,0.0,0.0,0.0,0.0,0.0,0.006402173
411,69,1,0.965727756,0.002115571,0.0,0.000906673,0.0,0.006044487,0.0,0.0,0.001813346,0.0,0.007374275,0.001934236,0.0,0.001088008,0.012995648
412,70,3,0.976875271,0.000915354,0.000240883,0.0,0.0,9.64e-05,0.0,0.0,0.000385412,0.0,0.006262947,0.002167943,0.0,0.0,0.013055837
413,70,4,0.964126598,0.000578603,0.0,0.0,0.0,0.002198692,0.0,5.79e-05,0.00526529,0.0,0.002950877,0.003992362,0.0,0.0,0.020829717
414,70,5,0.939574355,0.000577598,0.0,0.000399876,0.0,8.89e-05,0.0,0.000444306,0.009730306,0.0,0.009952459,0.014173368,0.0,0.001110766,0.023948105
415,70,6,0.91096683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02121368,0.0,0.008871175,0.010349704,0.0,0.000128568,0.048470044
416,70,7,0.982578162,0.001485583,0.0,0.0,0.0,0.0,0.0,0.0,0.001890742,0.0,0.002295901,0.000945371,0.0,0.0,0.010804241
417,70,8,0.878757005,0.000582199,0.0,0.0,0.0,0.0,0.0,0.0,0.012590059,0.0,0.021905247,0.006113092,0.0,0.0,0.080052398
418,70,9,0.859754583,0.000248398,0.0,0.0,0.0,0.0,0.0,0.000894232,0.078145959,0.0,0.006806101,0.009091361,0.0,0.004073724,0.040985643
419,70,10,0.829068577,0.00120964,0.0,0.0,0.0,0.0,0.0,0.0,0.003908067,0.0,0.071275705,0.009397972,0.0,0.0,0.085140039
420,70,11,0.848929802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004856836,0.0,0.040548935,0.005873383,0.0,0.000169425,0.099621619
421,70,12,0.966132723,0.021418764,0.0,0.0,0.0,0.0,0.0,0.0,0.000366133,0.0,0.002471396,0.000457666,0.0,0.0,0.009153318
422,70,13,0.915849197,0.0,0.0,0.001007477,0.0,0.0,0.0,0.0,0.00355268,0.0,0.033670926,0.005037383,0.0,0.000159075,0.040723262
423,71,15,0.909360906,0.000604994,0.0,0.0,0.0,0.0,0.0,0.0,0.005389946,0.0,0.022824772,0.013859861,0.004069959,0.000604994,0.043284567
424,72,17,0.826540514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008369723,0.0,0.046882581,0.017345949,0.0,0.001880155,0.098981077
425,72,18,0.974981646,0.000451799,0.0,0.0,0.0,0.000282374,0.0,0.000621223,0.00175072,0.0,0.003557915,0.004179138,0.0,0.000282374,0.013892811
426,72,19,0.904255319,0.002464971,0.0,0.0,0.0,0.0,0.0,0.00110275,0.027049818,0.0,0.007200311,0.009600415,0.0,0.00778412,0.040542294
427,73,22,0.922241701,0.001639993,0.0,0.00305378,0.0,0.0,0.0,0.0,0.006220664,0.0,0.033195725,0.007634451,0.0,0.000678618,0.025335068
428,73,23,0.916864825,0.0,0.0,0.011066398,0.007956832,0.0,0.004207061,0.0,0.001006036,0.0,0.009054326,0.007316627,0.0,0.001737699,0.040790196
429,73,24,0.619201339,0.0,0.0,0.008807588,0.00263032,0.010840108,0.056631596,0.000637653,0.081460226,0.0,0.005579468,0.039175833,0.0,0.029969711,0.145066157
430,73,25,0.320076106,0.0,0.0,0.002761922,0.0,0.032161051,0.0481802,0.0,0.140980789,0.0,0.039342049,0.040508194,0.0,0.023016019,0.35297367
431,73,26,0.567436536,0.00060602,0.0,0.000808026,0.0,0.069759612,0.002491415,0.0,0.168810181,0.0,0.015756515,0.019257962,0.0,0.019796647,0.135277086
432,73,27,0.568470274,0.0,0.0,0.003340013,0.0,0.019038076,0.0,0.0,0.041082164,0.0,0.025718103,0.058116232,0.0,0.032064128,0.252171009
433,74,32,0.987563182,0.001729183,0.0,0.0,0.0,0.001995211,0.0,0.0,0.000133014,0.0,0.001330141,0.000997606,0.0,0.000332535,0.005919127
434,74,33,0.99766951,0.001582974,0.0,0.000351772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000395744
435,74,34,0.888626548,0.000518284,0.0,0.0,0.0,0.001266916,0.000172761,0.0,0.020501008,0.0,0.012553988,0.01410884,0.0,0.004549381,0.057702275
436,74,35,0.992749779,0.000972591,0.0,0.000530504,0.0,0.000530504,0.000132626,0.0,0.000132626,0.0,0.001945181,0.0,0.0,8.84e-05,0.002917772
437,74,36,0.921721001,0.001010867,0.0,0.0,0.0,0.000252717,0.000252717,0.000694971,0.007076068,0.0,0.01074046,0.013141269,0.0,0.002211271,0.042898661
438,74,37,0.911798506,0.0,0.0,0.001436506,0.0,0.0,0.003830684,0.0,0.00823597,0.0,0.001819575,0.004979889,0.0,0.000191534,0.067707336
439,74,38,0.922395885,0.000642991,0.0,0.001830052,0.0,0.000296765,9.89e-05,0.0,0.000791374,0.0,0.027698091,0.006578297,0.0,0.000494609,0.039173014
440,74,39,0.710265094,0.000233563,0.0,0.0,0.0,0.000116782,0.000175172,0.000642298,0.016582973,0.0,0.070302464,0.034333762,0.0,0.004846432,0.16250146
441,74,40,0.936750765,0.0,0.0,0.000652054,0.0,0.00050158,0.0,0.0,0.006971962,0.0,0.005366906,0.015248031,0.0,0.000300948,0.034207754
442,74,41,0.939399149,0.0,0.0,0.000945545,0.0,0.000730649,0.0,0.0,0.004383891,0.0,0.011131646,0.005415395,0.0,0.001375338,0.036618387
443,75,51,0.970136164,0.000323102,0.0,0.00106162,0.0,0.0,0.0,0.00018463,0.0,0.0,0.016616663,0.000276944,0.0,0.0,0.011400877
444,75,52,0.927727011,0.006070675,0.000383411,0.015528149,0.00242827,0.000511215,0.0,0.0,0.000127804,0.0,0.023963193,0.000127804,0.0,0.000191706,0.022940763
445,75,53,0.511855058,0.033286092,0.00019152,0.016317463,0.004366645,0.052629563,0.0,0.0,0.005132723,0.0,0.052016701,0.046041292,0.0,0.007584173,0.270578772
446,75,54,0.811033121,0.001261242,0.0,0.012447905,0.0,0.048969072,0.0,0.0,0.001919281,0.0,0.036850186,0.023634569,0.0,0.001590261,0.062294363
447,75,55,0.680031103,0.001117753,0.0,0.003207465,0.0,0.130777081,0.000194392,0.000340186,0.02274384,0.0,0.026242893,0.020751324,0.0,0.002332702,0.112261263
448,76,57,0.712768914,0.000889432,0.0,0.000889432,0.0,0.003168603,0.0,0.000222358,0.031185725,0.0,0.058369003,0.021513147,0.0,0.000500306,0.170493079
449,76,58,0.97301578,0.000527952,0.0,0.0,0.0,0.001173227,0.0,0.0,0.0,0.0,0.00651141,0.007215346,0.0,0.0,0.011556286
450,76,59,0.552899985,0.0,0.0,0.000964124,0.0,0.000507434,0.0,0.001014868,0.051352311,0.0,0.087177145,0.027807378,0.0,0.008271173,0.270005582
451,76,60,0.839884432,0.000470335,0.0,0.0,0.0,0.005912786,0.0,0.0,0.000604717,0.0,0.10065175,0.00268763,0.0,0.0,0.049788349
452,77,62,0.909816942,0.00143575,0.0,0.00224336,0.0,0.000269203,0.0,0.0,0.0,0.0,0.05258435,0.000897344,0.0,0.0,0.032753051
453,77,63,0.67290916,0.000663759,0.000189645,0.0,0.0,0.000284468,0.0,0.0,0.001469752,0.0,0.119097288,0.010477906,0.0,0.0,0.194908022
454,77,64,0.79130023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116831281,0.008185631,0.0,0.0,0.083682858
455,77,65,0.681745455,0.0,0.0,0.0,0.0,0.000436364,0.0,0.0,0.028072727,0.0,0.061745455,0.042254545,0.0,0.006109091,0.179636364
456,77,66,0.579265856,0.002740195,0.0,0.0,0.0,0.000285437,0.0,0.0,0.036593024,0.0,0.104355769,0.033281955,0.0,0.005194953,0.238282811
457,77,67,0.79056228,0.000766049,0.0,0.002451356,0.0,0.0,0.0,0.00015321,0.011133241,0.0,0.074204586,0.008937235,0.0,0.000817119,0.110974925
458,77,68,0.889859504,0.001383126,0.0,0.000800757,0.0,0.003494213,0.0,0.0,0.001164738,0.0,0.034505351,0.004804542,0.0,0.0,0.06398777
459,77,69,0.992777725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003421078,0.00019006,0.0,0.0,0.003611138
460,77,70,0.984651824,0.005731881,0.000142113,0.0,0.0,0.001136902,0.000710564,0.0,0.0,0.0,0.001184273,0.0,0.0,0.000189484,0.006252961
461,78,2,0.404775487,0.0,0.013813055,0.0,0.439206259,0.0,0.001833591,0.0,0.000611197,0.0,0.0,0.001140901,0.0,8.15e-05,0.138538016
462,78,3,0.808903822,0.00097998,0.013486397,0.0,0.11232442,0.0,0.002239955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062065425
463,78,4,0.450934957,0.00080832,0.002209409,0.0,0.279786603,0.0,0.0,0.0,0.005604354,0.0,0.0,0.020585224,0.0,0.000592768,0.239478364
464,78,5,0.706536338,0.000335771,0.011416207,0.0,0.152626474,0.0,0.000485002,0.0,0.000261155,0.0,0.0,0.000186539,0.0,0.0,0.128152515
465,78,6,0.959828293,0.000640697,0.0,0.0,0.009354177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030176832
466,79,8,0.828615444,0.001251685,0.002599653,0.0,0.047756595,0.0,0.000481417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119295205
467,79,9,0.320349373,0.000868008,0.004177291,0.0,0.260836543,0.0,0.05332827,0.0,0.002278522,0.0,0.000217002,0.000162752,0.0,0.0,0.357782238
468,79,10,0.501397884,0.001274021,0.020030435,0.0,0.3079237,0.0,0.035212514,0.0,0.0,0.0,0.000141558,0.0,0.0,0.0,0.134019889
469,79,11,0.67116767,0.000145716,0.024431708,0.0,0.091801049,0.0,0.021565961,0.0,0.001068584,0.0,9.71e-05,0.002088595,0.0,0.004274335,0.183359238
470,79,12,0.851979346,0.000356104,0.022968722,0.005222862,0.090213069,0.0,0.001543118,0.0,0.0,0.0,0.0,0.0,0.0,0.000178052,0.027538726
471,79,13,0.615026135,0.003715599,0.049877196,0.0,0.209773915,0.0,0.009698344,0.0,0.000440834,0.0,0.0,0.0,0.0,0.0,0.111467977
472,80,16,0.664185376,0.000360187,0.003721935,0.0,0.148697323,0.0,0.0,0.0,0.001200624,0.0,0.0,0.001140593,0.001200624,0.0,0.179493337
473,80,17,0.615080087,0.000318529,0.01619949,0.0,0.106388788,0.0,0.0,0.0,0.002912268,0.0,0.0,0.007007645,0.0,0.0,0.252093193
474,80,18,0.697979876,0.0,0.011214379,0.0,0.107151087,0.0,0.0,0.0,0.000614487,0.0,0.0,0.002227514,0.0,0.0,0.180812658
475,81,20,0.824313445,0.000939261,0.002415243,0.0,0.016369979,0.0,0.0,0.0,0.0,0.0,0.0,0.000223634,0.0,0.0,0.155738438
476,82,22,0.536702537,0.0004804,0.001633359,0.0,0.116256726,0.0,0.0,0.0,0.001681399,0.0,0.001008839,0.00067256,0.0,0.0,0.341564181
477,82,23,0.397257897,0.000607428,0.003384242,0.0,0.421641791,0.0,0.000260326,0.0,0.000260326,0.0,0.002690038,0.0,0.0,0.0,0.173897952
478,82,24,0.498705992,0.000732458,0.00195322,0.0,0.290443869,0.0,0.0,0.0,0.0,0.0,0.0,0.000537136,0.0,0.0,0.207627326
479,82,25,0.46420982,0.0,0.002628341,0.0,0.386310256,0.0,0.0,0.0,0.0,0.0,0.000726988,0.001006599,0.000447377,0.0,0.144670618
480,82,26,0.4790174,0.0,0.023322123,0.0,0.364161427,0.0,0.0,0.0,0.000804211,0.0,0.000804211,0.003143734,0.0,0.00014622,0.128600673
481,83,28,0.598529094,0.00021631,0.029201817,0.0,0.198428149,0.0,0.0,0.0,0.020044704,0.0,0.003677266,0.005119331,0.000144207,0.001514168,0.143124955
482,84,37,0.856877882,0.000350912,0.009474634,0.0,0.039853619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093442952
483,85,2,0.018115423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390842045,0.0,0.007625662,0.014105685,0.0,0.0872118,0.482099384
484,85,3,0.004924024,0.000846317,0.0,0.000230814,0.0,0.0,0.000961723,0.000653972,0.289055588,0.0,0.014579727,0.035929987,0.0,0.066782073,0.586035776
485,85,4,0.004752475,0.001320132,0.0,0.0,0.0,0.0,0.004092409,0.001320132,0.304950495,0.0,0.010363036,0.038481848,0.0,0.122178218,0.512541254
486,85,5,0.006369893,0.001244692,0.0,0.001464343,0.0,0.0,0.004100161,0.003075121,0.287304144,0.0,0.004539464,0.023649143,0.0,0.14086982,0.527383219
487,85,6,0.071263971,0.000806545,0.000864155,0.0,0.0,0.0,0.001094596,0.00184353,0.344740177,0.0,0.001267427,0.020048393,0.0,0.180147482,0.377923724
488,86,9,0.057194518,0.060525314,0.000380662,0.0,0.0,0.0,0.005234107,0.002997716,0.27027027,0.0,0.004187286,0.022411496,0.000237914,0.130662352,0.445898363
489,86,10,0.013059121,0.003242571,0.0,0.0,0.0,0.0,0.000888376,0.005730023,0.308754942,0.0,0.003864434,0.01345889,0.0,0.156798294,0.494203349
490,86,11,0.001616031,0.000269339,0.0,0.000646412,0.0,0.0,0.277795734,0.000484809,0.229530274,0.0,0.01405947,0.027095454,0.0,0.086080586,0.362421892
491,86,12,0.005126765,0.00196643,0.000912985,0.0,0.0,0.0,0.042137791,0.001404593,0.290540066,0.0,0.007233654,0.030830817,0.0,0.128590491,0.491256408
492,86,13,0.006398582,0.001771915,0.000246099,0.000738298,0.0,0.0,0.203721022,0.002116454,0.22980755,0.0,0.008022838,0.017817591,0.000442979,0.117537038,0.411379633
493,86,14,0.004198705,0.001163497,0.0,0.0,0.0,0.0,0.048968029,0.005513962,0.267503035,0.0,0.004552813,0.019880615,0.0,0.214943343,0.433276002
494,86,15,0.00390067,0.000824085,0.0,0.001593232,0.0,0.0,0.123228217,0.006592682,0.286067465,0.0,0.006427865,0.015987254,0.0,0.175914735,0.379463795
495,86,16,0.005955986,0.002776095,0.0,0.0,0.0,0.0,0.094235817,0.008530184,0.276347668,0.0,0.0023723,0.015091864,0.0,0.17146174,0.423228346
496,86,17,0.003571128,0.003319049,0.0,0.0,0.002142677,0.0,0.151121754,0.006722124,0.265691959,0.0,0.006470045,0.014410554,0.0,0.136627174,0.409923536
497,86,18,0.001390498,0.002143685,0.0,0.001448436,0.0,0.0,0.004113557,0.006662804,0.322132097,0.0,0.010834299,0.015816918,0.0,0.127288528,0.508169177
498,86,19,0.006101454,0.003689252,0.001135154,0.001064207,0.0,0.0,0.006101454,0.011138702,0.275416814,0.0,0.008584604,0.026037602,0.0,0.140333452,0.520397304
499,86,20,0.0,0.283330545,0.0,0.0,0.009033121,0.0,0.101288056,0.00309468,0.255478421,0.0,0.009576782,0.019780863,0.0,0.06327367,0.255143861
500,86,21,0.004684613,0.001187648,0.000263922,0.0,0.0,0.0,0.250461863,0.006004223,0.241884402,0.0,0.003562945,0.024874637,0.0,0.118632885,0.348442861
